grade_level,school_code,sid,male,race_ethnicity,eco_dis,lep,iep,rdg_ss,math_ss
7,8,91,M,W,0,0,0,1396.378261,1414.60856
8,4,95,F,W,0,0,0,1659.619259,1658.889828
8,6,96,F,B,0,0,0,1332.204174,1347.18219
7,6,97,M,W,1,0,1,1914.970121,1952.317111
8,1,98,M,W,0,0,1,1352.215934,1363.577776
8,9,103,F,H,1,0,0,1549.644866,1539.430306
7,4,106,F,W,0,0,0,1531.030036,1522.612723
8,12,108,M,W,1,0,0,1669.908513,1669.570129
8,3,110,M,B,0,1,0,1630.774733,1634.887746
8,7,116,F,W,0,0,0,1509.176473,1498.296865
7,5,119,F,W,0,0,0,1680.445479,1678.348988
8,7,120,F,W,0,0,0,1530.777145,1519.577506
8,6,122,M,W,0,0,1,1866.580517,1875.54272
8,5,123,M,H,0,0,0,1618.672411,1621.32663
7,11,125,M,W,1,0,1,1845.557615,1864.539032
7,11,130,F,A,0,0,0,1591.526363,1592.253125
7,4,133,M,W,0,0,0,1511.771518,1503.427517
8,3,136,F,W,0,0,0,1747.453451,1735.89912
7,9,142,F,W,0,0,0,1635.763561,1634.788529
6,12,143,M,W,0,0,1,1564.552648,1606.088492
8,6,144,M,H,1,0,0,1598.358201,1586.790404
7,6,146,F,H,1,0,0,1563.180081,1554.273146
8,4,147,F,H,0,0,0,1849.800351,1856.587887
8,9,149,F,H,1,0,0,1792.425174,1789.699396
8,5,150,F,H,0,0,0,1588.64718,1577.030699
7,10,152,M,W,0,0,0,1737.564814,1734.33403
8,5,153,F,B,0,0,1,1805.438251,1805.219581
8,3,155,M,W,0,1,1,1509.176473,1498.296865
7,5,156,F,W,0,0,0,1396.378261,1414.60856
8,11,161,M,W,0,0,0,1875.30835,1885.402374
7,11,164,M,W,1,1,1,1648.335324,1648.470747
7,9,166,M,B,0,0,0,1640.527307,1640.483273
7,4,171,F,W,0,0,0,1640.527307,1640.483273
8,6,172,F,B,1,0,1,1786.213539,1782.201063
7,1,173,F,W,0,0,0,1474.168336,1472.656638
7,6,174,F,W,0,0,0,1552.488861,1544.45046
7,6,175,F,H,1,0,1,1331.942987,1370.136392
7,3,177,F,W,1,0,1,1743.988992,1741.329032
7,6,180,M,A,0,0,0,1654.449587,1654.152203
7,3,182,M,W,1,0,0,1503.939964,1496.347351
8,6,185,F,B,0,1,0,1598.358201,1586.790404
7,5,187,F,W,0,0,1,1764.284452,1765.184077
8,4,189,F,W,0,0,0,1962.005017,1985.942083
7,6,190,M,W,1,0,0,1531.030036,1522.612723
8,9,191,M,W,1,1,0,1805.438251,1805.219581
7,10,193,F,W,1,0,0,1743.988992,1741.329032
7,10,194,M,A,0,0,0,1725.175223,1721.491882
8,10,195,M,W,0,0,0,1497.041094,1487.057852
8,11,196,F,A,0,0,0,1682.2452,1683.139983
7,3,197,F,W,1,0,0,1349.159264,1381.720448
7,6,199,M,H,0,0,0,1771.419859,1773.997676
8,3,200,M,W,0,0,1,1962.005017,1985.942083
8,10,202,F,A,1,0,0,1728.27574,1717.988184
8,1,204,M,W,1,0,0,1710.587118,1704.410628
8,10,206,F,W,0,0,0,1742.49004,1730.87082
8,2,207,M,W,0,0,0,1669.908513,1669.570129
7,3,211,F,B,0,0,0,1593.750131,1595.017659
7,12,212,F,W,0,0,0,1313.945427,1358.221923
7,9,213,F,W,0,0,0,1638.127978,1637.714376
8,6,214,F,B,0,0,0,1311.37823,1330.296701
8,12,216,F,W,0,0,0,1607.591996,1598.448063
8,6,218,M,W,0,0,0,1352.215934,1363.577776
8,6,223,F,B,1,0,0,1685.864978,1686.396932
8,3,225,M,W,0,0,0,1972.508112,1998.273459
8,1,226,M,W,1,0,0,1574.978569,1564.66009
7,3,227,F,W,1,0,0,1874.17337,1900.082826
8,6,228,M,W,0,0,0,1605.06603,1594.81397
7,5,229,F,W,0,0,0,1675.252555,1673.234667
7,11,234,M,D,0,0,0,1623.063176,1617.933882
8,5,235,M,W,1,0,0,1902.600913,1916.607889
8,8,238,F,W,0,0,0,1962.005017,1985.942083
8,12,241,F,B,0,0,0,1558.364057,1548.803815
8,5,243,F,A,0,0,0,1540.490587,1529.669735
7,2,246,F,W,0,0,1,1802.04698,1811.558071
7,5,248,F,A,1,0,0,1904.493498,1938.760104
8,2,250,F,W,0,0,0,1657.151162,1656.541123
7,5,252,M,B,0,0,0,1613.298286,1610.341063
7,6,254,F,H,1,0,0,1275.840396,1333.354377
7,6,256,F,W,0,0,1,1925.628545,1966.181387
7,6,259,F,W,1,0,0,1914.970121,1952.317111
7,11,263,M,W,0,0,0,1854.903669,1876.051548
7,6,264,M,W,0,0,0,1771.419859,1773.997676
5,9,269,F,W,0,1,0,1839.592485,1919.210236
7,3,270,F,W,1,0,0,1593.750131,1595.017659
7,10,272,M,H,0,0,1,1616.825435,1612.649266
7,3,274,M,A,0,0,0,1349.159264,1381.720448
5,12,279,F,W,0,0,0,1780.323782,1854.882661
8,5,280,F,H,0,0,0,1311.37823,1330.296701
8,3,285,M,H,1,1,1,1951.670858,1973.814241
8,4,286,M,W,0,0,0,1742.49004,1730.87082
8,12,287,M,W,1,0,0,1689.756517,1689.512399
7,5,289,F,B,1,0,0,1571.855573,1563.665942
8,5,290,F,B,0,0,1,1593.937739,1582.182242
7,6,291,F,H,0,0,0,1651.274859,1651.234329
7,3,293,M,W,0,0,1,1864.442885,1887.895701
8,10,294,F,B,0,0,0,1549.644866,1539.430306
8,2,297,F,W,0,0,0,1371.342144,1379.470944
8,6,298,M,A,1,0,1,1805.438251,1805.219581
7,7,299,M,W,1,0,1,1675.252555,1673.234667
8,6,300,M,H,0,0,1,1841.803234,1847.475496
7,5,303,F,D,1,1,0,1638.127978,1637.714376
7,5,304,M,H,1,0,0,1518.795885,1510.146328
8,6,308,F,W,0,0,0,1732.909579,1721.956585
8,5,310,M,A,0,0,0,1682.2452,1683.139983
8,7,311,F,W,0,0,0,1682.2452,1683.139983
7,3,312,F,B,0,0,0,1696.467475,1693.82991
8,12,313,M,A,0,0,0,1530.777145,1519.577506
7,11,317,M,W,1,0,0,1531.030036,1522.612723
8,7,318,M,W,0,0,1,1714.899053,1707.543074
8,10,319,F,W,1,0,1,1941.507544,1961.900786
7,10,320,F,W,1,0,0,1628.479213,1624.495347
8,1,325,F,W,0,1,0,1675.70589,1676.101547
8,11,328,M,W,0,0,0,1875.30835,1885.402374
8,5,331,F,W,0,1,0,1921.701085,1938.760447
8,2,332,M,B,0,0,0,1497.041094,1487.057852
7,6,336,M,B,0,0,0,1518.795885,1510.146328
8,3,339,F,W,1,0,0,1558.364057,1548.803815
8,12,340,M,W,1,0,0,1702.133322,1698.422231
8,11,341,F,W,1,0,0,1664.622994,1663.912885
7,6,342,F,W,0,1,0,1958.675688,2009.467697
7,1,343,F,W,1,0,0,1571.855573,1563.665942
7,4,344,F,W,0,0,1,1567.764719,1559.009176
8,12,346,M,B,0,0,0,1702.133322,1698.422231
8,7,349,F,W,1,0,0,1588.64718,1577.030699
8,4,351,M,W,1,0,1,1634.420653,1637.699439
8,6,353,F,H,1,0,0,1951.670858,1973.814241
7,12,354,F,W,0,0,0,1567.764719,1559.009176
7,11,355,F,B,0,1,0,1958.675688,2009.467697
7,10,356,F,W,1,0,0,1552.488861,1544.45046
8,7,357,M,W,0,0,0,1643.998012,1645.22589
8,3,358,M,W,0,0,0,1875.30835,1885.402374
7,8,363,F,W,0,0,0,1331.942987,1370.136392
8,5,366,F,B,0,0,1,1763.137144,1753.763523
8,8,368,M,W,0,0,0,1672.728839,1672.711567
8,5,369,F,W,0,0,1,1685.864978,1686.396932
8,3,371,F,H,0,0,0,1805.438251,1805.219581
8,9,373,M,H,0,0,1,1675.70589,1676.101547
8,5,376,M,H,0,1,1,1602.027864,1590.964532
7,6,377,M,W,0,0,0,1648.335324,1648.470747
8,4,378,M,W,0,0,1,1714.899053,1707.543074
8,3,379,M,H,1,0,0,1520.380465,1509.128316
8,11,381,F,A,1,0,0,1805.438251,1805.219581
8,7,382,M,W,0,0,1,1613.289702,1609.151736
7,6,384,F,W,0,0,0,1462.501366,1463.848964
8,3,385,F,W,0,0,0,1912.061759,1927.555269
8,8,386,F,W,0,0,0,1574.978569,1564.66009
8,2,391,F,W,0,0,0,1593.937739,1582.182242
7,2,392,F,W,0,0,0,1616.825435,1612.649266
8,6,395,M,W,1,0,0,1611.584533,1605.507601
8,3,396,M,H,0,0,0,1714.899053,1707.543074
6,2,398,M,A,0,0,1,1629.72824,1671.7708
7,3,402,M,H,0,1,0,1613.298286,1610.341063
8,9,404,F,H,1,0,0,1659.619259,1658.889828
7,1,405,F,A,0,0,0,1864.442885,1887.895701
8,5,406,F,A,0,0,0,1607.591996,1598.448063
8,6,408,F,B,0,0,0,1649.536842,1649.786318
8,5,414,M,B,0,0,1,1902.600913,1916.607889
8,6,415,M,D,1,1,0,1649.536842,1649.786318
8,4,419,M,W,0,0,0,1664.622994,1663.912885
7,11,422,F,W,1,0,0,1503.939964,1496.347351
8,6,424,M,W,0,0,0,1607.591996,1598.448063
7,11,425,M,W,0,0,0,1750.577802,1748.771006
8,2,427,M,W,0,1,1,1646.832862,1647.531826
8,4,430,M,B,1,0,0,1719.278872,1710.822661
7,3,437,M,W,0,0,1,1625.853879,1621.026066
7,3,439,M,H,0,0,0,1713.33876,1709.858431
8,2,441,M,W,0,0,1,1618.672411,1621.32663
8,6,442,M,B,1,1,1,1962.005017,1985.942083
8,5,448,M,H,1,0,0,1439.746853,1437.520169
8,10,449,F,H,0,0,0,1540.490587,1529.669735
8,2,450,F,W,0,0,1,1742.49004,1730.87082
8,3,452,M,H,1,1,0,1752.543509,1741.363182
7,2,454,F,W,1,0,0,1884.093229,1912.627949
7,1,456,M,W,0,0,1,1764.284452,1765.184077
7,6,458,F,H,1,0,0,1771.419859,1773.997676
7,6,459,M,B,0,0,1,1894.20057,1925.525379
8,6,460,F,W,0,1,0,1693.850327,1692.527617
7,8,462,M,W,1,0,0,1638.127978,1637.714376
8,8,471,F,W,0,0,0,1613.289702,1609.151736
7,4,472,F,W,0,0,0,1696.467475,1693.82991
8,3,473,F,W,1,0,0,1983.178234,2010.797516
7,7,475,M,W,0,0,0,1536.543309,1528.416725
8,8,476,M,W,0,0,1,1641.003533,1642.838513
8,5,477,F,A,1,0,0,1497.041094,1487.057852
6,10,479,M,W,0,1,1,1684.775987,1727.576525
8,4,484,F,W,0,0,1,1723.734969,1714.29062
8,3,486,M,H,0,1,0,1812.256482,1813.258644
7,4,489,F,W,0,0,0,1778.755032,1783.030648
7,7,490,M,W,0,0,0,1786.298754,1792.294221
8,2,491,F,B,0,0,0,1786.213539,1782.201063
7,10,493,F,H,0,0,0,1381.340386,1403.94469
8,3,494,M,D,0,0,0,1469.743994,1463.255938
7,4,495,M,A,0,0,0,1743.988992,1741.329032
8,10,496,F,W,0,0,0,1719.278872,1710.822661
8,11,499,F,B,1,0,0,1469.743994,1463.255938
8,10,501,M,W,0,0,0,1682.2452,1683.139983
8,11,502,F,W,1,0,0,1602.027864,1590.964532
8,4,503,F,B,0,0,0,1893.320457,1905.929161
8,2,508,M,W,0,0,0,1598.358201,1586.790404
8,8,512,M,W,1,0,0,1819.293702,1821.495162
7,6,517,F,A,0,0,0,1651.274859,1651.234329
8,3,521,M,B,1,0,1,1819.293702,1821.495162
8,6,522,M,W,0,1,0,1819.293702,1821.495162
5,5,523,F,H,0,0,0,1473.202629,1549.213488
7,4,526,F,H,1,0,0,1450.363865,1454.552016
8,2,527,F,W,1,0,0,1582.367223,1571.22643
8,8,529,M,W,1,0,0,1689.756517,1689.512399
7,7,531,M,W,0,0,0,1575.510509,1568.271653
7,6,532,F,W,0,0,0,1680.445479,1678.348988
6,6,533,F,W,0,0,1,1763.811618,1822.44145
8,9,534,M,W,0,0,1,1311.37823,1330.296701
8,6,535,F,W,1,0,1,1841.803234,1847.475496
8,9,536,F,W,1,0,0,1962.005017,1985.942083
8,3,537,M,B,1,0,1,1667.216151,1666.647235
8,8,539,M,W,1,0,0,1819.293702,1821.495162
8,10,547,F,W,0,1,0,1623.676548,1628.630053
7,3,551,F,B,1,0,0,1864.442885,1887.895701
8,10,553,M,B,0,0,0,1558.364057,1548.803815
7,7,556,M,W,0,0,0,1701.98516,1699.047551
7,10,560,M,W,0,0,0,1598.336573,1599.825695
8,3,564,M,W,0,0,0,1774.338101,1767.684887
8,11,569,F,H,0,0,0,1659.619259,1658.889828
7,1,570,F,W,1,1,0,1707.605994,1704.374303
7,5,572,F,W,1,0,0,1854.903669,1876.051548
8,3,573,F,B,0,0,0,1662.100283,1661.337083
7,5,574,M,W,0,0,0,1525.164809,1516.531993
7,6,575,M,H,0,0,0,1638.127978,1637.714376
7,4,577,F,W,1,0,0,1518.795885,1510.146328
7,3,578,M,N,1,0,0,1894.20057,1925.525379
7,11,579,M,W,1,0,0,1503.939964,1496.347351
8,3,580,F,B,1,0,0,1669.908513,1669.570129
7,3,583,F,B,0,0,0,1750.577802,1748.771006
7,9,585,F,W,1,0,0,1925.628545,1966.181387
8,3,591,M,B,0,1,1,1602.027864,1590.964532
8,7,595,F,W,0,0,0,1618.672411,1621.32663
8,4,596,M,W,0,0,0,1805.438251,1805.219581
7,2,602,F,H,1,0,0,1518.795885,1510.146328
7,10,603,M,W,0,0,1,1450.363865,1454.552016
7,3,604,M,W,1,0,1,1657.899564,1657.286618
7,3,605,F,H,1,0,0,1603.493998,1604.058254
8,3,606,F,H,0,0,0,1902.600913,1916.607889
8,6,608,F,H,0,0,0,1582.367223,1571.22643
8,5,609,M,W,1,0,0,1702.133322,1698.422231
8,10,611,F,W,1,1,0,1623.676548,1628.630053
6,12,613,M,W,0,1,0,1665.103503,1706.532221
8,3,615,F,H,0,1,1,1311.37823,1330.296701
7,6,617,M,W,1,0,1,1365.612892,1392.985934
7,2,620,F,W,0,0,0,1743.988992,1741.329032
8,3,621,M,B,0,0,1,1657.151162,1656.541123
8,12,622,M,W,0,1,0,1768.65751,1760.649833
7,6,623,M,W,0,0,0,1552.488861,1544.45046
7,5,624,F,D,1,0,0,1630.979234,1628.216989
8,6,626,M,W,0,0,0,1598.358201,1586.790404
8,9,629,M,W,1,0,0,1455.056878,1450.642436
8,6,633,M,W,1,0,1,1574.978569,1564.66009
8,3,636,F,H,1,0,0,1662.100283,1661.337083
7,3,638,M,B,0,0,0,1586.9284,1585.713596
8,6,641,M,W,0,0,0,1439.746853,1437.520169
8,6,642,F,H,0,0,0,1664.622994,1663.912885
7,2,646,M,W,0,0,1,1665.785485,1664.454068
8,3,648,F,W,1,0,0,1607.591996,1598.448063
6,10,656,M,H,1,0,0,1556.713458,1595.801633
8,11,666,M,H,0,0,0,1407.070972,1409.648137
8,3,668,F,H,1,0,0,1866.580517,1875.54272
8,4,673,F,W,0,0,0,1643.998012,1645.22589
8,5,674,F,D,1,0,0,1774.338101,1767.684887
8,12,682,F,B,0,1,0,1812.256482,1813.258644
8,10,686,M,W,1,0,1,1678.868423,1679.700321
7,3,687,M,B,0,0,0,1731.296485,1727.737735
8,9,692,F,W,0,0,0,1742.49004,1730.87082
8,3,695,M,W,0,0,0,1912.061759,1927.555269
8,7,697,F,W,1,0,0,1652.138713,1652.019366
7,2,699,F,W,0,1,0,1640.527307,1640.483273
8,6,700,F,B,1,0,0,1582.367223,1571.22643
8,5,701,M,B,0,0,0,1657.151162,1656.541123
8,6,702,M,B,1,0,0,1763.137144,1753.763523
7,3,705,M,B,1,0,0,1485.248316,1480.990121
6,3,708,F,W,1,0,1,1550.552123,1590.486507
8,5,709,M,H,0,0,1,1786.213539,1782.201063
7,6,711,F,H,1,0,0,1628.479213,1624.495347
8,5,712,M,B,0,0,0,1812.256482,1813.258644
7,9,714,M,B,1,0,1,1685.706417,1683.528894
7,3,717,F,D,0,0,0,1680.445479,1678.348988
7,12,719,F,W,1,1,0,1623.063176,1617.933882
8,2,726,F,W,0,0,1,1706.334673,1701.384091
7,4,728,F,H,0,0,0,1764.284452,1765.184077
8,1,731,M,W,0,0,0,1841.803234,1847.475496
8,7,732,F,W,0,0,0,1332.204174,1347.18219
8,2,733,F,W,0,0,0,1659.619259,1658.889828
8,6,735,F,W,1,0,0,1737.644881,1726.237053
8,2,736,M,W,0,0,1,1520.380465,1509.128316
7,10,738,F,H,0,0,0,1633.393998,1631.643482
7,8,739,F,W,0,1,0,1518.795885,1510.146328
8,9,740,F,W,0,0,0,1630.774733,1634.887746
7,3,742,M,H,1,0,0,1462.501366,1463.848964
8,5,743,F,W,0,0,0,1737.644881,1726.237053
8,2,744,M,W,0,0,0,1593.937739,1582.182242
8,2,746,F,H,0,0,1,1654.667233,1654.260968
7,3,749,F,B,0,0,0,1606.431495,1606.103442
8,5,750,F,W,1,0,1,1972.508112,1998.273459
8,12,754,M,W,1,0,0,1623.676548,1628.630053
8,10,755,M,W,1,0,1,1706.334673,1701.384091
7,2,756,M,W,0,0,0,1450.363865,1454.552016
7,12,758,M,W,1,0,1,1437.719319,1444.949271
8,9,760,M,W,0,0,1,1626.961215,1631.874617
8,7,762,F,W,1,0,0,1634.420653,1637.699439
8,11,763,M,W,0,1,0,1798.830613,1797.369367
7,7,765,M,H,1,0,0,1802.04698,1811.558071
8,5,767,M,W,1,1,0,1623.676548,1628.630053
8,2,768,M,W,0,0,0,1710.587118,1704.410628
8,5,770,F,B,1,0,0,1774.338101,1767.684887
7,2,772,M,W,0,0,0,1701.98516,1699.047551
7,6,774,M,W,1,0,1,1525.164809,1516.531993
7,7,775,M,W,0,0,1,1638.127978,1637.714376
7,3,776,F,B,0,0,0,1547.120977,1539.307385
8,3,778,F,W,0,0,1,1819.293702,1821.495162
7,6,780,M,A,1,0,0,1661.664844,1660.699824
8,5,784,M,B,0,0,1,1598.358201,1586.790404
8,7,785,M,W,0,0,1,1710.587118,1704.410628
8,12,787,F,W,0,0,0,1732.909579,1721.956585
7,9,789,M,A,0,0,1,1719.192242,1715.548202
7,8,790,F,W,0,0,0,1778.755032,1783.030648
8,12,792,M,W,0,0,0,1719.278872,1710.822661
7,5,796,F,W,0,0,0,1606.431495,1606.103442
6,12,798,M,W,0,0,0,1430.737432,1459.559443
8,9,799,F,D,1,0,0,1652.138713,1652.019366
8,10,800,F,W,1,0,0,1921.701085,1938.760447
8,6,801,F,H,1,0,0,1483.850252,1475.385977
7,6,802,M,B,0,0,1,1936.466876,1980.337918
8,5,814,M,B,0,0,0,1582.367223,1571.22643
8,5,816,M,W,0,0,0,1834.058683,1838.594982
7,10,817,M,H,0,0,0,1633.393998,1631.643482
7,1,818,M,W,1,0,0,1685.706417,1683.528894
8,9,819,M,A,0,0,0,1407.070972,1409.648137
8,6,821,M,H,0,0,0,1588.64718,1577.030699
8,3,823,M,B,0,0,0,1962.005017,1985.942083
7,2,824,M,W,0,0,0,1600.814979,1601.984966
7,3,827,M,B,0,0,1,1586.9284,1585.713596
6,9,830,F,W,0,0,0,1475.950587,1507.396433
8,9,831,M,W,0,0,0,1520.380465,1509.128316
8,6,840,F,W,1,0,0,1558.364057,1548.803815
8,8,841,F,W,0,0,0,1643.998012,1645.22589
7,3,842,M,W,0,0,0,1531.030036,1522.612723
6,6,845,M,W,0,0,0,1641.020402,1682.675851
8,3,846,M,H,0,0,0,1768.65751,1760.649833
8,3,847,M,B,1,0,1,1469.743994,1463.255938
7,12,848,F,W,0,0,0,1691.044155,1688.673113
8,6,849,F,H,1,0,0,1662.100283,1661.337083
7,5,850,M,B,1,1,0,1810.26905,1821.580801
8,5,856,M,B,1,0,0,1616.714341,1617.207773
8,10,857,M,W,0,0,0,1752.543509,1741.363182
8,2,858,M,W,0,0,1,1675.70589,1676.101547
7,4,861,M,A,0,0,0,1904.493498,1938.760104
8,12,862,F,B,0,0,0,1752.543509,1741.363182
8,9,864,F,A,1,1,0,1332.204174,1347.18219
8,9,865,M,W,0,0,1,1697.974672,1695.483817
7,11,866,M,H,0,0,1,1894.20057,1925.525379
7,3,868,M,W,0,0,0,1613.298286,1610.341063
7,3,869,M,W,1,0,0,1578.787394,1572.854518
7,8,870,M,W,0,0,1,1589.271741,1589.171065
8,6,871,M,W,0,0,0,1646.832862,1647.531826
8,9,878,M,W,0,0,0,1706.334673,1701.384091
8,2,880,M,W,0,0,0,1951.670858,1973.814241
7,6,881,M,B,0,1,1,1628.479213,1624.495347
8,3,882,F,A,1,0,0,1566.772235,1557.222334
7,5,885,M,B,0,0,0,1864.442885,1887.895701
7,5,887,M,W,1,0,0,1547.120977,1539.307385
8,3,888,M,A,1,1,1,1371.342144,1379.470944
8,5,894,F,B,0,0,0,1637.820667,1640.339695
8,11,896,M,W,0,0,0,1826.558303,1829.937739
7,8,898,M,W,0,0,1,1536.543309,1528.416725
8,11,899,F,W,0,0,0,1768.65751,1760.649833
8,11,906,M,A,1,0,0,1371.342144,1379.470944
7,2,907,F,W,0,0,0,1525.164809,1516.531993
7,4,912,M,W,0,0,1,1606.431495,1606.103442
8,2,914,F,W,0,0,0,1455.056878,1450.642436
6,10,917,F,W,0,1,0,1603.416384,1646.370468
8,5,918,F,H,1,0,0,1664.622994,1663.912885
8,4,920,M,W,0,0,0,1311.37823,1330.296701
7,8,923,M,W,0,0,1,1511.771518,1503.427517
7,2,931,M,W,0,0,0,1750.577802,1748.771006
7,6,932,M,W,1,0,0,1571.855573,1563.665942
7,8,933,M,W,0,0,1,1410.763032,1424.989386
8,1,935,F,W,0,0,0,1685.864978,1686.396932
7,11,939,F,H,1,0,0,1503.939964,1496.347351
8,6,940,M,H,1,0,0,1311.37823,1330.296701
7,6,941,F,W,1,0,0,1295.230611,1345.965198
7,7,942,F,W,1,0,0,1410.763032,1424.989386
7,10,943,F,W,1,0,0,1719.192242,1715.548202
7,3,949,F,B,0,0,1,1349.159264,1381.720448
7,4,950,F,W,0,0,1,1593.750131,1595.017659
8,12,953,F,H,1,0,0,1626.961215,1631.874617
7,2,955,F,W,0,0,0,1654.449587,1654.152203
8,6,959,F,W,0,1,0,1723.734969,1714.29062
7,1,960,M,W,1,0,0,1503.939964,1496.347351
8,6,962,M,H,1,0,0,1423.767143,1423.863836
7,6,964,M,A,0,0,0,1575.510509,1568.271653
7,1,965,F,W,0,1,0,1628.479213,1624.495347
8,9,966,M,W,0,0,0,1634.420653,1637.699439
7,8,967,F,W,0,0,0,1786.298754,1792.294221
8,11,970,F,W,1,0,0,1574.978569,1564.66009
8,4,973,F,W,0,0,0,1618.672411,1621.32663
8,2,975,F,W,0,0,0,1623.676548,1628.630053
7,5,979,M,B,1,0,1,1410.763032,1424.989386
5,8,980,F,W,0,0,0,1500.464289,1574.476595
8,6,983,M,B,1,0,1,1618.672411,1621.32663
7,4,985,F,W,0,0,0,1531.030036,1522.612723
8,12,986,M,W,1,0,0,1768.65751,1760.649833
8,5,987,M,A,0,0,1,1841.803234,1847.475496
8,10,990,F,W,0,1,0,1728.27574,1717.988184
8,11,997,M,W,0,0,0,1678.868423,1679.700321
7,7,998,F,W,0,0,1,1661.664844,1660.699824
8,5,999,F,A,0,0,0,1654.667233,1654.260968
7,7,1000,F,W,0,0,0,1836.406616,1853.346925
8,11,1004,M,W,0,0,0,1693.850327,1692.527617
8,2,1005,M,W,1,0,0,1697.974672,1695.483817
7,3,1006,M,B,0,0,0,1654.449587,1654.152203
8,6,1011,M,H,0,0,0,1530.777145,1519.577506
8,12,1013,F,A,1,0,1,1574.978569,1564.66009
8,5,1015,M,H,1,1,0,1423.767143,1423.863836
8,4,1017,F,W,1,0,0,1834.058683,1838.594982
6,12,1018,F,B,0,0,0,1652.786867,1694.147729
7,6,1021,F,H,1,0,0,1854.903669,1876.051548
8,6,1022,M,H,1,0,0,1593.937739,1582.182242
8,4,1024,M,W,1,0,1,1757.768609,1747.304239
7,7,1028,F,W,0,0,0,1778.755032,1783.030648
7,3,1029,F,H,1,0,0,1558.043791,1549.429644
8,10,1031,M,W,0,0,0,1483.850252,1475.385977
7,11,1033,F,W,0,0,1,1525.164809,1516.531993
8,3,1035,F,B,0,0,0,1884.2223,1895.528327
7,5,1036,F,W,0,0,0,1609.685338,1608.178417
7,3,1037,M,B,1,0,1,1606.431495,1606.103442
8,1,1040,F,W,1,0,1,1620.95338,1625.124057
7,2,1041,F,W,0,0,0,1665.785485,1664.454068
8,9,1043,F,B,1,0,0,1659.619259,1658.889828
8,6,1045,F,B,0,0,0,1657.151162,1656.541123
6,6,1050,F,H,1,0,0,1529.378067,1574.537243
7,10,1054,M,B,0,1,0,1541.856375,1533.97221
8,5,1059,F,W,0,0,0,1805.438251,1805.219581
8,4,1060,F,W,1,0,0,1757.768609,1747.304239
7,3,1061,F,A,1,1,0,1904.493498,1938.760104
8,9,1062,M,W,1,0,0,1689.756517,1689.512399
7,2,1063,M,W,0,0,0,1552.488861,1544.45046
7,7,1065,F,W,1,0,1,1381.340386,1403.94469
8,3,1068,M,H,0,0,0,1626.961215,1631.874617
7,6,1069,F,W,0,0,0,1589.271741,1589.171065
8,5,1070,F,W,0,1,0,1931.516983,1950.21257
8,7,1072,M,W,0,0,0,1747.453451,1735.89912
8,9,1074,F,W,0,0,0,1685.864978,1686.396932
7,3,1075,M,B,1,0,0,1596.000912,1597.522554
7,5,1079,M,B,1,0,0,1651.274859,1651.234329
8,1,1080,F,W,1,0,0,1962.005017,1985.942083
7,4,1083,F,H,1,0,1,1536.543309,1528.416725
8,12,1085,F,W,1,0,0,1623.676548,1628.630053
8,9,1087,F,W,0,0,0,1834.058683,1838.594982
8,4,1088,F,W,0,0,0,1423.767143,1423.863836
8,8,1089,M,W,0,0,1,1792.425174,1789.699396
7,12,1090,F,H,1,1,1,1628.479213,1624.495347
8,3,1091,F,D,0,0,0,1634.420653,1637.699439
7,6,1094,F,H,1,0,0,1657.899564,1657.286618
7,5,1096,M,H,0,0,0,1771.419859,1773.997676
8,11,1097,M,A,1,0,0,1643.998012,1645.22589
7,8,1100,F,W,1,0,0,1794.059809,1801.799619
8,6,1103,M,H,1,0,0,1752.543509,1741.363182
6,3,1104,M,H,1,0,0,1499.834218,1533.735049
8,1,1106,F,W,1,0,0,1611.584533,1605.507601
8,10,1110,M,W,1,0,1,1826.558303,1829.937739
8,6,1111,F,H,0,0,0,1352.215934,1363.577776
8,5,1112,F,W,0,0,0,1311.37823,1330.296701
7,3,1113,F,H,0,0,0,1757.340027,1756.708219
7,5,1114,F,H,1,0,0,1696.467475,1693.82991
7,6,1116,F,W,1,0,0,1495.149479,1488.877622
8,1,1120,F,W,0,0,0,1675.70589,1676.101547
7,10,1123,F,W,0,0,0,1925.628545,1966.181387
8,5,1127,M,H,1,0,1,1792.425174,1789.699396
7,6,1128,M,W,0,0,0,1410.763032,1424.989386
7,6,1129,M,B,0,0,0,1563.180081,1554.273146
8,6,1130,F,H,0,0,0,1689.756517,1689.512399
8,11,1132,M,W,0,0,0,1757.768609,1747.304239
8,6,1133,M,H,0,1,1,1540.490587,1529.669735
8,5,1137,F,H,1,0,0,1649.536842,1649.786318
8,7,1138,F,W,0,0,0,1786.213539,1782.201063
7,6,1139,F,W,0,0,0,1558.043791,1549.429644
7,5,1141,F,H,0,0,0,1495.149479,1488.877622
7,12,1145,M,W,0,0,1,1567.764719,1559.009176
8,12,1147,M,W,0,0,0,1706.334673,1701.384091
8,3,1148,F,B,1,0,1,1675.70589,1676.101547
8,3,1150,F,W,0,0,0,1884.2223,1895.528327
6,3,1151,M,W,0,0,1,1629.72824,1671.7708
7,1,1152,M,W,0,0,0,1645.590924,1645.79921
7,8,1153,F,B,1,0,0,1675.252555,1673.234667
7,11,1154,M,W,0,0,0,1581.744093,1577.442747
8,5,1156,M,W,1,0,0,1618.672411,1621.32663
8,4,1157,F,W,0,0,0,1962.005017,1985.942083
6,2,1159,F,B,0,0,0,1737.594592,1790.929257
